,SMILES,pce
5273,c-1c[s]-c2c-1c1cscc1c1c3[se]ccc3c3ccccc3c21,2.4251678
5274,[SiH2]1C=c2ccc3c4cscc4c4c([nH]c5cc(-c6cncs6)c6nsnc6c45)c3c2=C1,8.302003
5275,C1C=Cc2c1csc2-c1cc2[se]c3c4CC=Cc4[se]c3c2[se]1,2.018937
5276,C1c(ccc1-c1sc(c2[SiH2]ccc12)-c1cccc2nsnc12)-c1scc2[nH]ccc12,1.7187189
5277,[SiH2]1C=c2c3cc(-c4ncncn4)c4c[nH]cc4c3c3c4cscc4c4cc[nH]c4c3c2=C1,4.757574
5278,C1C=Cc2ncc3c([se]c4cc(-c5scc6C=C[SiH2]c56)c5cscc5c34)c12,3.3452256
5279,C1ccc2c1c1c3ccccc3c3ccc4cscc4c3c1c1nsnc21,4.850223
5280,[SiH2]1ccc2c1c(sc2-c1scc2cc[se]c12)-c1ccc(cc1)-c1scc2cc[se]c12,2.7154253
5281,[SiH2]1C(=Cc2oc3c(c12)c1cscc1c1ccc2nsnc2c31)c1cncc2nsnc12,0.0
5282,c1[nH]cc2c(cccc12)-c1cc2cc3c4nsnc4ccc3cc2[nH]1,2.2395294
5283,[SiH2]1C=c2c3ccoc3c3cnc4C=C([SiH2]c4c3c2=C1)c1cccc2ccccc12,5.472922
5284,[SiH2]1C(=Cc2c1ccc1ccccc21)c1cc2[se]ccc2cn1,3.1920927
5285,[SiH2]1cccc1-c1ccc(-c2cnc(s2)-c2nccs2)c2ccccc12,3.5957534
5286,c1cc([nH]c1-c1ccc([se]1)-c1ccccn1)-c1ccccc1,1.9343526
5287,[SiH2]1ccc2c1csc2-c1ccc(cn1)-c1ccc(-c2ccccn2)c2cscc12,3.2171502
5288,C1c2ccc3cscc3c2-c2[nH]c3cc([nH]c3c12)-c1scc2ccsc12,0.0
5289,c1occ2c(cccc12)-c1cc2ncc3ccncc3c2s1,2.8338156
5290,C1C=c2c3C=CCc3c3sc4C=C(Cc4c3c2=C1)c1scc2C=C[SiH2]c12,1.4358845
5291,[SiH2]1C=Cc2c1c1c3c[nH]cc3c3cc([se]c3c1c1cscc21)-c1scc2sccc12,2.6571167
5292,c1cc2c(o1)c1c3cocc3c3cc([se]c3c1c1ccccc21)-c1scc2[se]ccc12,3.2906675
5293,[SiH2]1cccc1-c1sc(-c2cnc(s2)-c2ccccc2)c2cc[se]c12,5.396047
5294,c1[nH]cc2c1ccc1c3cscc3c(cc21)-c1cc2ccccc2cn1,1.6873938
5295,c1[nH]cc2c1c(cc1oc3c(cnc4cccnc34)c21)-c1scc2nccnc12,6.0105076
5296,[SiH2]1C=c2ccc3ccc4c5[SiH2]C(=Cc5ccc4c3c2=C1)c1ccccn1,6.3405547
5297,c1c[se]c(c1)-c1cc2cc3c4nsnc4c4ccc5cscc5c4c3cc2cn1,5.349149
5298,[SiH2]1C=c2c3cc[se]c3c3c4nsnc4c4cc(sc4c3c2=C1)C1=CC=C[SiH2]1,10.530082
5299,c1cc2oc3c4ccc(cc4oc3c2cn1)-c1nccc2nsnc12,9.113739
5300,[SiH2]1C(=Cc2[nH]c3c4cnccc4oc3c12)c1ccco1,2.458431
5301,C1C=c2c3C=C[SiH2]c3c3c4ccccc4c4cc(ncc4c3c2=C1)-c1scc2[nH]ccc12,3.2658875
5302,[SiH2]1C(=Cc2sc3c(cnc4ccc5cscc5c34)c12)c1cccnc1,5.0004005
5303,[SiH2]1C=CC=C1C1=Cc2[se]c3ccc4cocc4c3c2[SiH2]1,5.098628
5304,C1c(ccc1-c1ccc(-c2[SiH2]ccc2)c2nsnc12)-c1scc2cc[SiH2]c12,7.763582
5305,c1cc2c3nsnc3c3c4sc(cc4ncc3c2o1)-c1scc2sccc12,6.1623445
5306,c1cc2csc(-c3cc4c5c[nH]cc5c5c6ccccc6cnc5c4c4nsnc34)c2[se]1,4.6163473
5307,C1ccc2c1c(sc2-c1ccccn1)-c1sc(-c2ncncn2)c2[nH]ccc12,5.0900187
5308,c1cc2csc(-c3sc(-c4cnc(s4)-c4scc5ccoc45)c4ccoc34)c2[nH]1,2.1592402
5309,C1C(=Cc2ccc3c(cnc4ccc5cocc5c34)c12)c1ccccc1,2.6561294
5310,[SiH2]1C(=Cc2c1c1ncc3ccncc3c1c1c[nH]cc21)c1cccc2ccccc12,2.9773364
5311,C1C=c2c3cc[se]c3c3cc4[se]c(cc4cc3c2=C1)-c1scc2sccc12,3.1592615
5312,[SiH2]1cccc1-c1sc(-c2sc(-c3cccc4cscc34)c3[se]ccc23)c2[nH]ccc12,2.0862682
5313,c1cc2cc3c4cocc4c4cc(cnc4c3cc2s1)-c1cccc2cscc12,2.0609124
5314,C1cccc1-c1sc(c2Cccc12)-c1cnc(-c2cccs2)c2nsnc12,8.321953
5315,c1c[nH]c(c1)-c1cc2ncc3cc4ccc5nsnc5c4cc3c2c2nsnc12,8.354262
5316,C1C(=Cc2oc3c(c12)c1ccccc1c1ccc2cocc2c31)c1ccc[se]1,2.7688107
5317,[SiH2]1C(=Cc2ncc3c(oc4ccsc34)c12)c1cccs1,3.067229
5318,c1cc([se]c1-c1ccccc1)-c1ccc(nc1)-c1ccccc1,2.058073
5319,c1scc2c1ccc1c2cc(-c2cc3ncccc3c3cscc23)c2ccccc12,2.020553
5320,C1C=c2c3cc(oc3c3c4cocc4c4ccncc4c3c2=C1)-c1scc2[se]ccc12,4.0547876
5321,c1cc2csc(-c3cc4ncc5c6[nH]ccc6sc5c4s3)c2[nH]1,1.5492945
5322,c1cc2c3cocc3c3c(ccc4cc(-c5cncc6nsnc56)c5nsnc5c34)c2[nH]1,8.729231
5323,C1C=Cc2csc(c12)-c1cc2c(cn1)c1c(c3[se]ccc3c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,9.511794
5324,[SiH2]1C=c2c(cc3[se]c4cc[se]c4c3c2=C1)-c1scc2C=C[SiH2]c12,6.7346134
5325,[SiH2]1cccc1-c1sc(-c2sc(-c3cccnc3)c3cc[nH]c23)c2nccnc12,5.464616
5326,c1csc(n1)-c1cc2c3nsnc3c3c4occc4cnc3c2c2nsnc12,7.72018
5327,c1ccc2cc(ccc2c1)-c1ccc2cccnc2c1,0.8305223
5328,c1cc2csc(-c3cc4ncc5c6ccccc6ncc5c4c4cscc34)c2[nH]1,3.4827433
5329,C1cccc1-c1ncc(-c2sc(-c3nccs3)c3ccsc23)c2nsnc12,9.766699
5330,C1C=c2cccc(C3=Cc4c(C3)c3sc5cc[se]c5c3c3=CCC=c43)c2=C1,1.5235838
5331,C1C=Cc2csc(C3=Cc4sc5c6CC=Cc6ccc5c4C3)c12,1.7458858
5332,C1c(ccc1-c1scc2c1c1ccccc1c1ccccc21)-c1ccc(o1)-c1nccs1,3.4667413
5333,C1cc2c3-cc[SiH2]c3c3cnc4cc[se]c4c3c2c1,4.491105
5334,[SiH2]1ccc2c1csc2-c1sc(-c2sc(-c3ccccn3)c3ccoc23)c2ccsc12,3.969511
5335,C1c2cc([nH]c2-c2c1c1c(ccc3ccccc13)c1c[nH]cc21)-c1scc2[SiH2]C=Cc12,0.646054
5336,[SiH2]1C=c2ccc3oc4c([nH]c5cc(-c6cncc7nsnc67)c6=C[SiH2]C=c6c45)c3c2=C1,7.164823
5337,c1csc(c1)-c1ncc(s1)-c1sc(-c2scc3cc[se]c23)c2[se]ccc12,4.0237656
5338,c1csc(c1)-c1cc2cnc3c4[se]ccc4c4ccccc4c3c2s1,2.2711017
5339,[SiH2]1C=c2c3c4[nH]c(cc4[se]c3c3ccccc3c2=C1)-c1nccc2nsnc12,9.803852
5340,c1coc(c1)-c1sc(-c2ccc([se]2)-c2scc3cc[nH]c23)c2occc12,1.3682688
5341,c1cc2csc(-c3ccc([nH]3)-c3ccc(nc3)-c3cccc4cscc34)c2[se]1,2.473875
5342,[SiH2]1C=c2ccc3[se]c4cc(ccc4c3c2=C1)-c1scc2[se]ccc12,6.425036
5343,c1cc2cnc3c4[se]c(cc4ccc3c2s1)-c1scc2cc[se]c12,2.2439203
5344,[SiH2]1C=c2c3cc([se]c3c3c4cscc4c4cccnc4c3c2=C1)-c1nccc2nsnc12,0.0
5345,c1[nH]cc2c1c(cc1c3cocc3ccc21)-c1cc2ncccc2[nH]1,1.8424085
5346,C1C=c2c3c4[se]c(cc4[se]c3c3c4c[nH]cc4ccc3c2=C1)-c1cccs1,1.4064665
5347,C1C=c2c3cc([nH]c3c3sc4ccc5ccccc5c4c3c2=C1)-c1cncc2nsnc12,7.3673224
5348,C1C=c2c3C=CCc3c3ccc4cc(C5=CC=C[SiH2]5)c5=CCC=c5c4c3c2=C1,2.7391856
5349,c1csc(c1)-c1ccc(cn1)-c1sc(-c2ccccc2)c2[se]ccc12,2.982545
5350,c1csc(n1)-c1cc2c3c[nH]cc3c3c4sccc4[se]c3c2[se]1,2.6979866
5351,C1C(=Cc2[se]c3c(c12)c1=C[SiH2]C=c1c1ccc2ccccc2c31)c1scc2ccsc12,4.236874
5352,C1C=c2ccc3ncc4c(cnc5cc(cnc45)-c4scc5occc45)c3c2=C1,4.601476
5353,C1C=c2ccc3c4cscc4c4cc(-c5cncc6nsnc56)c5=C[SiH2]C=c5c4c3c2=C1,7.5419044
5354,C1C=Cc2c1c1ncc3cc(-c4scc5ccoc45)c4nsnc4c3c1c1cscc21,6.0584173
5355,C1C=c2c3cc(oc3c3oc4cccnc4c3c2=C1)-c1scc2[nH]ccc12,1.3320644
5356,c1scc2c1ccc1[nH]c3c4[nH]c(cc4c4ccccc4c3c21)-c1ncncn1,2.7873414
5357,[SiH2]1C=c2c3cc(oc3c3c4cocc4c4ccncc4c3c2=C1)C1=CC=C[SiH2]1,6.8182545
5358,[SiH2]1C=Cc2csc(C3=Cc4ccc5c6ncccc6oc5c4[SiH2]3)c12,3.6355443
5359,c1cc2csc(-c3cc4sc5c(c6nsnc6c6ccc7cscc7c56)c4[se]3)c2[nH]1,5.457266
5360,C1cccc1-c1ccc(s1)-c1sc(-c2ccccn2)c2nccnc12,6.2496734
5361,C1c(ccc1-c1cccc2nsnc12)-c1ncc(s1)-c1cncs1,8.869451
5362,c1occ2c1c(cc1cnc3c([se]c4ccc5ccccc5c34)c21)-c1ccccn1,3.2268636
5363,c1occ2c1c1ccncc1c1cnc3ccccc3c21,1.3068683
5364,[SiH2]1C=c2c3cc[se]c3c3oc4cc(cnc4c3c2=C1)-c1ccccn1,5.663521
5365,c1cc2[se]c3c(ccc4cc(-c5scc6[se]ccc56)c5cocc5c34)c2[nH]1,2.0552678
5366,C1C=c2c3cc(sc3c3c4c[nH]cc4c4ccsc4c3c2=C1)-c1cccc2=C[SiH2]C=c12,3.0033882
5367,c1cc2[nH]c(cc2[se]1)-c1cccnc1,0.47543618
5368,C1C=Cc2cc3[SiH2]c4cc([nH]c4-c3cc12)-c1scc2[se]ccc12,1.2658886
5369,c1[nH]cc2c1ccc1c3ccccc3c3cc4cc(ccc4cc3c21)-c1ncncn1,3.8401217
5370,C1C=c2cccc(-c3cc4ccc5c6ncccc6oc5c4s3)c2=C1,4.0218678
5371,C1C=Cc2ncc3c(ccc4cc(-c5cccc6cscc56)c5nsnc5c34)c12,5.996696
5372,[SiH2]1cc2cccc(-c3ccc(-c4ccc(s4)-c4scc5cc[nH]c45)c4c[nH]cc34)c2c1,2.899139
5373,c1cc2cnc3c4cnc(cc4sc3c2[nH]1)-c1cccnc1,0.77457035
5374,c1cc2cnc3c4ncc(cc4oc3c2[nH]1)-c1ccccc1,0.5731617
5375,c1c[nH]c(c1)-c1cc2c3c[nH]cc3c3c(cnc4ccc5cscc5c34)c2c2cscc12,2.2608604
5376,C1C=c2c3C=CCc3c3[nH]c4cc(ncc4c3c2=C1)-c1cccc2ccccc12,2.1687486
5377,c1scc2c1c(cc1cnc3c4ncccc4cnc3c21)-c1cncc2nsnc12,8.948469
5378,C1C=c2cccc(-c3cc4[se]c5c6occc6[se]c5c4c4c[nH]cc34)c2=C1,1.8106068
5379,c1occ2c1ccc1cc3cc4c5cscc5c(cc4cc3cc21)-c1ncncn1,5.0449867
5380,C1C=CC=C1c1cc2[nH]c3c4cnccc4[nH]c3c2o1,0.9328877
5381,c1[nH]cc2c1ccc1sc3c4oc(cc4c4cscc4c3c21)-c1cccnc1,1.8989843
5382,C1C=c2c3C=C([SiH2]c3c3ccc4ccc5nsnc5c4c3c2=C1)C1=CC=CC1,4.7305813
5383,C1C=c2ccc3sc4c([nH]c5cc(-c6scc7ccsc67)c6=C[SiH2]C=c6c45)c3c2=C1,3.0777164
5384,C1c(ccc1-c1cccc2c[nH]cc12)-c1sc(-c2scc3ccsc23)c2occc12,0.0
5385,[SiH2]1C=c2c3c4cnccc4sc3c3cnc(cc3c2=C1)C1=CC=C[SiH2]1,7.5927515
5386,c1cc2oc3c(oc4cc([se]c34)-c3cccc4cscc34)c2[se]1,2.7283187
5387,C1C=c2c(cc3c(c4c5cocc5c5ccccc5c4c4=C[SiH2]C=c34)c2=C1)-c1cncs1,6.983606
5388,C1C=c2cccc(C3=Cc4c([SiH2]3)c3cnc5ccncc5c3c3ccccc43)c2=C1,5.9406853
5389,C1C=c2c3c4cnc(cc4oc3c3c4ccccc4ccc3c2=C1)-c1ccco1,3.8500867
5390,c1cc2csc(-c3cc4oc5c(c6c[nH]cc6c6ccc7ccccc7c56)c4o3)c2s1,1.3889247
5391,c1occ2c1ccc1[se]c3cc4cc(oc4cc3c21)-c1ncncn1,5.0338807
5392,C1C=Cc2c1c1c3nsnc3c(cc1c1c[nH]cc21)-c1scc2cc[se]c12,3.263118
5393,c1cc2c(sc(-c3ncncn3)c2o1)-c1ccc(-c2scc3ccsc23)c2nsnc12,10.892865
5394,C1ccc2csc(c12)-c1sc(-c2ccc(cn2)-c2cncc3nsnc23)c2ccsc12,9.961435
5395,C1cc2c3-cccn-c3c3-ncc4cc[se]c4-c3c2c1,1.8666158
5396,C1cccc1-c1ccc([nH]1)-c1sc(-c2ncncn2)c2ccCc12,3.6217716
5397,C1C=c2c3C=C(Cc3c3oc4ccsc4c3c2=C1)c1scc2C=C[SiH2]c12,2.1622849
5398,[SiH2]1C=c2c3cc(-c4scc5C=C[SiH2]c45)c4cscc4c3c3cnc4cc[se]c4c3c2=C1,7.3447695
5399,c1cc2c(scc2[se]1)-c1cc2ncc3c4ccccc4sc3c2c2ccccc12,2.3967943
5400,[SiH2]1c(ccc1-c1cccc2cscc12)-c1sc(-c2ccc[se]2)c2sccc12,4.4353657
5401,C1C=Cc2csc(c12)-c1cnc2cc3c(ccc4ccc5cscc5c34)cc2c1,4.481018
5402,C1C=Cc2c1c1ccc3cc(-c4scc5cc[nH]c45)c4c[nH]cc4c3c1c1ccccc21,0.9951074
5403,c1scc2c(cccc12)-c1cc2[se]c3c(sc4ccc5cscc5c34)c2c2nsnc12,6.256045
5404,C1C2=C([SiH2]C(=C2)c2cncc3nsnc23)c2[nH]c3ccc4=C[SiH2]C=c4c3c12,5.635776
5405,C1C(=Cc2sc3c([nH]c4cc[nH]c34)c12)c1scc2cc[nH]c12,0.0
5406,[SiH2]1cc2cccc(-c3sc(-c4cnc(-c5ccccc5)c5nsnc45)c4occc34)c2c1,9.636816
5407,[SiH2]1C=c2ccc3[se]c4c([nH]c5cc(-c6scc7cc[se]c67)c6cscc6c45)c3c2=C1,5.0306516
5408,c1cc2c(scc2o1)-c1cc2cnc3cc4ccc5nsnc5c4cc3c2c2ccccc12,4.222939
5409,[SiH2]1C=Cc2c1c1cc3oc(cc3cc1c1ccccc21)-c1scc2cc[se]c12,3.3037906
5410,c1cc2c(scc2o1)-c1cc2c3cscc3c3c([nH]c4ccoc34)c2c2ccccc12,2.2536707
5411,c1csc(c1)-c1cc2sc3c(c4cscc4c4cccnc34)c2s1,2.6270947
5412,c1csc(c1)-c1cc2cnc3c(ccc4ccc5nsnc5c34)c2s1,4.001572
5413,C1C=Cc2[se]c3cc(sc3c12)-c1scc2cc[nH]c12,1.141404
5414,[SiH2]1c2cc([nH]c2-c2c1ccc1ccccc21)-c1ccc[se]1,1.92278
5415,c1csc(c1)-c1cc2cc3c4c[nH]cc4c4ccc5cocc5c4c3cc2c2nsnc12,4.281888
5416,C1C=Cc2oc3cc(-c4scc5ccoc45)c4nsnc4c3c12,4.471632
5417,c1csc(n1)-c1cc2oc3ccc4cscc4c3c2c2cscc12,3.7143831
5418,c1[nH]cc2c1ccc1ccc3c4ccc(cc4oc3c21)-c1ccccn1,1.4002119
5419,C1ccc2csc(c12)-c1sc(-c2ccc([nH]2)-c2ccc[nH]2)c2[nH]ccc12,0.0
5420,c1[nH]cc2c1c1ccncc1c1ccc3cc(-c4scc5nccnc45)c4cscc4c3c21,5.9334297
5421,[SiH2]1C=c2c(cc3oc4c(ccc5cc[nH]c45)c3c2=C1)-c1ccc[se]1,4.8381896
5422,c1cc2cc3cc4cnc(cc4cc3cc2o1)-c1cncs1,5.0468674
5423,c1csc(n1)-c1sc(-c2sc(-c3ncncn3)c3ccsc23)c2[nH]ccc12,7.0871506
5424,C1C(=Cc2c1c1c3nsnc3c3ccsc3c1c1c[nH]cc21)c1cncc2nsnc12,7.803375
5425,c1cc2csc(-c3cc4sc5c(c6c[nH]cc6c6ccccc56)c4s3)c2s1,1.8678942
5426,[SiH2]1ccc2c1c(sc2-c1nccs1)-c1sc(-c2nccc3nsnc23)c2cc[nH]c12,9.18949
5427,[SiH2]1C=c2ccc3cnc4c5cnc(cc5sc4c3c2=C1)-c1cccc2ccccc12,7.1347103
5428,[SiH2]1C=c2ccc3oc4c(ncc5cc(-c6ccc[nH]6)c6c[nH]cc6c45)c3c2=C1,4.1850395
5429,c1cc2cc3oc4cc(sc4c3cc2[se]1)-c1cccc2ccccc12,1.7926539
5430,c1cc2csc(-c3cnc(s3)-c3ccc(s3)-c3cncs3)c2[nH]1,4.1714673
5431,c1cc2c3c[nH]cc3c3cc(sc3c2[nH]1)-c1scc2c1c1ccccc1c1ccccc21,0.98687536
5432,C1C=Cc2csc(c12)-c1cc2[nH]c3c(oc4cc[se]c34)c2c2cscc12,1.4303446
5433,C1cc2c(c1)c1ccc3cscc3c1c1sc3cc[se]c3c21,3.4367597
5434,c1coc(c1)-c1sc(-c2cnc(-c3cccc4c[nH]cc34)c3nsnc23)c2occc12,5.522743
5435,[SiH2]1C=Cc2csc(c12)-c1cnc2c(ccc3c4cnccc4c4ccccc4c23)c1,2.43569
5436,c1coc(c1)-c1ncc(s1)-c1cnc(-c2cncc3nsnc23)c2nsnc12,0.0
5437,c1c[nH]c(c1)-c1ccc(o1)-c1sc(-c2scc3ccoc23)c2[nH]ccc12,0.0
5438,[SiH2]1C=Cc2[se]c3c4sc(cc4c4ccccc4c3c12)-c1cccc2cscc12,3.2918363
5439,c1csc(n1)-c1sc(-c2sc(-c3ccccc3)c3occc23)c2ccsc12,4.62536
5440,C1C=c2c3C=C([SiH2]c3c3c4cscc4c4ccc5cscc5c4c3c2=C1)C1=CC=C[SiH2]1,4.2698345
5441,C1C=Cc2c1csc2-c1cc2c(cn1)c1cnc3C=CCc3c1c1=C[SiH2]C=c21,6.4032526
5442,c1occ2c1c(cc1oc3c(ncc4ccc5nsnc5c34)c21)-c1cccc2nsnc12,7.961297
5443,[SiH2]1C=CC=C1c1cc2oc3c(c4nsnc4c4ccccc34)c2c2nsnc12,7.156587
5444,c1cc2c(scc2o1)-c1sc(-c2ccc(-c3ccccn3)c3nsnc23)c2occc12,6.3115907
5445,C1C=c2cccc(-c3cc4c([nH]3)c3c(c5CC=Cc5c5=C[SiH2]C=c35)c3=C[SiH2]C=c43)c2=C1,2.6063352
5446,C1C=Cc2csc(c12)-c1cnc2c(c1)c1cscc1c1c3sccc3c3nsnc3c21,5.5172625
5447,C1ccc2c1c(sc2-c1ccc([se]1)-c1cccc2nsnc12)-c1scc2cc[SiH2]c12,7.1674523
5448,C1C=Cc2c1c1cnc3cc([se]c3c1c1cocc21)-c1cccc2c[nH]cc12,2.327839
5449,C1C=c2c(cc3sc4c5occc5c5c[nH]cc5c4c3c2=C1)-c1cccc2c[nH]cc12,0.35063016
5450,c1cc2c3nsnc3c3c([nH]c4cc(oc34)-c3cncc4nsnc34)c2[nH]1,8.212811
5451,[SiH2]1C=Cc2ncc3c([nH]c4cc(-c5nccs5)c5ccccc5c34)c12,3.2213974
5452,c1sc(-c2cc3[se]c4c(ccc5ccccc45)c3s2)c2nccnc12,7.085851
5453,c1cc2c([se]1)c1ccc3cc(-c4cncc5nsnc45)c4nsnc4c3c1c1ccccc21,8.49461
5454,c1cc2c(scc2[nH]1)-c1cc2cc3c4cocc4c4cccnc4c3cc2c2cscc12,2.1500523
5455,C1ccc2c1c(sc2-c1ccc(cn1)-c1scc2[nH]ccc12)-c1scc2ccoc12,1.8106769
5456,C1C=c2c3C=C[SiH2]c3c3c4cocc4c4C=C(Cc4c3c2=C1)c1scc2ccoc12,1.2925167
5457,c1cc2c(sc(-c3scc4sccc34)c2[nH]1)-c1sc(-c2cccc3nsnc23)c2[nH]ccc12,0.0
5458,[SiH2]1C=c2c(cc3ccc4c5ncccc5[se]c4c3c2=C1)-c1ncncn1,7.429058
5459,c1csc(c1)-c1cc2c3c[nH]cc3c3c4ncccc4c4nsnc4c3c2c2cocc12,3.7383752
5460,c1coc(c1)-c1cc2ccc3c4[nH]ccc4c4nsnc4c3c2o1,2.5454047
5461,c1occ2c1ccc1[nH]c3c4cnc(cc4[nH]c3c21)-c1ccccn1,1.3060433
5462,c1c(sc2c1cnc1c2[nH]c2ccc3nsnc3c12)-c1cccnc1,3.335447
5463,c1cc2c(scc2s1)-c1cc2cnc3c([se]c4ccc5ccccc5c34)c2s1,3.2631288
5464,c1occ2c(cccc12)-c1cc2[nH]c3c(cnc4cccnc34)c2[nH]1,2.0195992
5465,C1C=c2ccc3oc4c5[SiH2]C(=Cc5ncc4c3c2=C1)c1ncncn1,6.6390476
5466,[SiH2]1C=c2ccc3oc4c(cnc5cc(-c6nccs6)c6ccccc6c45)c3c2=C1,7.251189
5467,[SiH2]1cccc1-c1[SiH2]c(cc1)-c1sc(-c2scc3cc[se]c23)c2cc[se]c12,4.201406
5468,C1C=c2ccc3ncc4c5[nH]c(cc5ncc4c3c2=C1)-c1ccc[se]1,3.4781048
5469,c1occ2c1ccc1c3cscc3c3c4cnc(cc4ccc3c21)-c1ccccc1,3.4589875
5470,c1c[nH]c(c1)-c1cc2sc3ccncc3c2c2cscc12,2.7332892
5471,C1C=c2c3cc[nH]c3c3[se]c4cc(-c5scc6ccoc56)c5nsnc5c4c3c2=C1,2.759239
5472,[CH]1Cc2c(C1)cc1c(c2)[nH]c2c1c1CCCc1cc2,1.0071853
5473,C1C=c2c(cc3c4c[nH]cc4c4c5ccccc5oc4c3c2=C1)-c1ccc[nH]1,0.69859797
5474,C1ccc2csc(c12)-c1ccc(cc1)-c1ccc(o1)-c1ccccn1,1.7778594
5475,c1cc2c(sc(-c3ccc([se]3)-c3cccc4c[nH]cc34)c2[nH]1)-c1ccccn1,1.4507705
5476,c1cc2csc(-c3cnc4c(c3)c3c[nH]cc3c3c5[se]ccc5c5ccccc5c43)c2s1,2.501604
5477,[SiH2]1cc2c(c1)c1c3[nH]c(cc3[nH]c1c1[nH]ccc21)-c1cccnc1,0.472868
5478,C1C=CC=C1c1cc2Cc3c([nH]c4cc[se]c34)-c2cn1,1.3718464
5479,[SiH2]1C=c2c3ccncc3c3c4cscc4c4cc(oc4c3c2=C1)-c1ccc[nH]1,5.711629
5480,c1cc(-c2cc3c4nsnc4c4c(cnc5cccnc45)c3c3nsnc23)c2nsnc2c1,0.0
5481,C1c2cc[nH]c2-c2c1c1c3cscc3c(cc1c1nsnc21)-c1cccc2ccccc12,4.901954
5482,C1cc2cccc(-c3ccc(s3)-c3sc(-c4scc5[nH]ccc45)c4occc34)c2c1,0.80645144
5483,c1cc2c(scc2o1)-c1cc2ncc3c4ccccc4c4nsnc4c3c2[se]1,5.649638
5484,[SiH2]1C=c2ccc3c4cocc4c4c5sc(cc5c5=C[SiH2]C=c5c4c3c2=C1)-c1cccnc1,7.1329155
5485,C1C=c2c3cc4C=CCc4cc3c3cnc(cc3c2=C1)-c1ccccn1,2.1951857
5486,[SiH2]1C=c2c(cc3c4nsnc4c4c5ccccc5ncc4c3c2=C1)-c1cccc2nsnc12,10.643664
5487,c1csc(c1)-c1sc(-c2sc(-c3cccc4c[nH]cc34)c3ccoc23)c2sccc12,1.4240053
5488,C1cccc1-c1sc(-c2ccc([se]2)-c2cccc3ccccc23)c2ccCc12,2.4062345
5489,c1cc2c(sc(-c3ncncn3)c2[se]1)-c1ccc(cn1)-c1cccc2cscc12,5.4357395
5490,C1c2cc(-c3scc4nccnc34)c3cocc3c2-c2[nH]c3ccccc3c12,4.3988857
5491,C1C=Cc2c1c1[se]c3cc(ncc3c1c1cscc21)-c1cncs1,3.6020415
5492,c1[nH]cc2c1c(cc1[nH]c3c(ncc4ccc5cscc5c34)c21)-c1nccc2nsnc12,6.164098
5493,c1occ2c1ccc1c3cscc3c(cc21)-c1cc2c(ccc3ccccc23)c2cocc12,2.9416442
5494,C1ccc2c1c(sc2-c1ccc(cc1)-c1cncc2nsnc12)-c1cccc2c[SiH2]cc12,8.930526
5495,c1[nH]cc2c1ccc1[nH]c3c(c4c[nH]cc4c4cc(cnc34)-c3cccc4cscc34)c21,0.6098181
5496,[SiH2]1C=c2cccc(-c3cc4[se]c5c(ncc6cccnc56)c4c4=C[SiH2]C=c34)c2=C1,6.3383985
5497,C1C=c2c(cc3c4cscc4c4c5occc5c5nsnc5c4c3c2=C1)-c1ncncn1,7.145618
5498,C1C=Cc2cc3oc4cc(-c5ccccn5)c5=C[SiH2]C=c5c4c3cc12,5.3158507
5499,c1cc2c(sc(-c3ccc(cn3)-c3cccnc3)c2o1)-c1scc2ccsc12,3.5840917
5500,C1C=c2c3ccc4=C[SiH2]C=c4c3c3ccc4cc(ncc4c3c2=C1)C1=CC=C[SiH2]1,7.3903594
5501,c1cc2csc(-c3cc4c5cscc5c5c([nH]c6cc[se]c56)c4c4ccccc34)c2s1,2.3394985
5502,c1csc(c1)-c1sc(-c2ccc(-c3scc4ccoc34)c3ccccc23)c2ccsc12,2.7209651
5503,C1ccc2ccc-3c(-ncc4ccc5cscc5c-34)c12,2.2437963
5504,c1cc2csc(-c3cc4[se]c5c6[se]ccc6c6ccccc6c5c4c4c[nH]cc34)c2s1,2.010758
5505,c1cc2cc3[se]c4cc(cnc4c3cc2o1)-c1cccc2cscc12,1.885093
5506,[SiH2]1C=c2c(cc3c4nsnc4c4c5[SiH2]C=Cc5c5cocc5c4c3c2=C1)-c1cncs1,0.0
5507,C1C=c2c3ccoc3c3c4ccccc4c4cc(-c5cccs5)c5=C[SiH2]C=c5c4c3c2=C1,4.897816
5508,[SiH2]1C=Cc2csc(c12)-c1cc2[nH]c3c(oc4ccc5nsnc5c34)c2cn1,6.1460996
5509,c1csc(n1)-c1cc2sc3c(ccc4cc[nH]c34)c2c2cscc12,3.1422677
5510,c1csc(c1)-c1ccc(-c2sc(-c3scc4[nH]ccc34)c3cc[nH]c23)c2nsnc12,0.0
5511,C1c2cc(-c3ncncn3)c3=C[SiH2]C=c3c2-c2[nH]c3ccsc3c12,7.2350764
5512,C1C=Cc2oc3c(c12)c1=C[SiH2]C=c1c1cc(-c2ccccc2)c2ccccc2c31,4.278391
5513,C1cc2cccc(-c3cnc(s3)-c3sc(-c4ccc[se]4)c4cc[SiH2]c34)c2c1,4.8266096
5514,C1ccc2csc(-c3Cc(cc3)-c3Cc(cc3)-c3ccc[se]3)c12,1.5332875
5515,c1cc2c3cscc3c3c4[nH]c(cc4c4cocc4c3c2[nH]1)-c1scc2cc[se]c12,1.1359358
